line_id,movie_title,line,levenshtein_distance_from_script,memorable?
238734,the doors,Come get me if you love me baby.,0,0
238818,the doors,"Come on, let's get some tacos.",11,1
238811,the doors,"Come on man, I gotta fly.",0,0
238598,the doors,What's wrong with being a large mammal?,20,1
238450,the doors,"Hey, fuck him, let's eat this thing.",0,0
238172,the doors,"Actually I don't remember being born, It must have happened during one of my black outs.",14,1
238160,the doors,"Did you know Nietzsche said, ""all good consciousness, all evidence of truth comes only from the senses""?",0,0
238083,the doors,Some of the worst mistakes of my life have been haircuts.,14,1
238115,the doors,Where is the wine -- the new wine -- dying on the vine?,0,0
238142,the doors,"Love, death, travel, revolt, chaos.",198,1
238129,the doors,How could I do that,0,0
238640,the doors,Have you ever eaten human flesh?,54,1
238661,the doors,I'm talkin' 'bout DANCIN.,0,0
76837,avatar,"I may not be much of a horse guy, but I was born to do this.",2,1
76859,avatar,It's hard to put in words the deep connection the People have to the forest.,0,0
77069,avatar,This is gonna ruin my whole day!,1,1
76994,avatar,"Parker, we have to talk, like rational people.",0,0
76799,avatar,"Everything is backwards now, like out there is the true world, and in here is the dream.",2,1
76791,avatar,"I'm learning to read the trails, the tracks at the water-hole, the tiniest scents and sounds.",0,0
76640,avatar,"Sky People can not learn, they do not see.",7,1
76933,avatar,"Where ever you are, come back to me now.",0,0
76836,avatar,Shut up and fly straight!,12,1
76840,avatar,The People call it Toruk.,0,0
77038,avatar,And that's how you scatter the roaches.,75,1
77029,avatar,I can tack it onto the after-action report.,0,0
76446,avatar,All I ever wanted was a single thing worth fighting for.,21,1
76449,avatar,If it ain't rainin' we ain't trainin'!,0,0
77084,avatar,Sometimes your whole life boils down to one insane move.,0,1
77047,avatar,I was a warrior who dreamed he could bring peace.,0,0
77100,avatar,I need to get some samples.,4,1
77077,avatar,"Forget it, it doesn't matter.",0,0
248987,eastern promises,Stay alive a little longer.,0,1
248980,eastern promises,Tell me your last name.,0,0
248771,eastern promises,"Sometimes, if things are closed, you just, open them up.",14,1
249468,eastern promises,When he's gone the family business will be yours.,0,0
248809,eastern promises,"He is no driver, he is the undertaker.",18,1
248804,eastern promises,"It's an English expression, you fucking baboon.",0,0
249463,eastern promises,"Kirill, we don't kill little babies.",7,1
249464,eastern promises,"Your dad has gone too far, Kirill.",0,0
249010,eastern promises,"So, you know where I am...and now I know where you are, Anna Ivanovna.",36,1
249127,eastern promises,It is good to have someone who I can trust to do simple tasks.,0,0
758202,sunshine cleaning,"It's a business lie, it's different from a life lie.",21,1
757887,sunshine cleaning,The thing is Oscar...and this is important to learn early...life is sales.,0,0
165959,changeling,Fuck you and the horse you rode in on.,7,1
166046,changeling,"All those women, and what they did about Walter....",0,0
165827,changeling,"It's raining cats, dogs, and democrats out there, this better be worth it.",4,1
165757,changeling,"You can't just stay in the U.S. as long as you want, pal.",0,0
165678,changeling,"Mrs. Collins, if that boy's your son I'll eat my yard stick.",141,1
165676,changeling,"You must know which one it is, you sat there for over a year.",0,0
575236,"o brother, where art thou?",The color guard is colored!,0,1
574874,"o brother, where art thou?","All right, boys, itsy authorities!",0,0
575138,"o brother, where art thou?",A woman is the most fiendish instrument of torture ever devised to bedevil the days of man.,51,1
575121,"o brother, where art thou?",And I've traveled many a weary mile to be back with my wife and six daughters.,0,0
575142,"o brother, where art thou?",Do not seek the treasure!,18,1
574730,"o brother, where art thou?",I know we're kin!,0,0
575338,"o brother, where art thou?",where's the happy little tire swing?,1,1
575318,"o brother, where art thou?","Is the marriage off then, Miz Wharvey?",0,0
574758,"o brother, where art thou?","I don't want FOP Damn it, I'm a Dapper Dan Man!",22,1
574691,"o brother, where art thou?","It's not so surprising, then, if an organism deprived of earthly vision-",0,0
254837,election,"When I think back on my relationship with Mr. Novotny, what I miss most... is our talks.",2,1
254834,election,"It was the first time somebody ever saw the real me, the me that nobody else knows.",0,0
254994,election,I sure was surprised the day Lisa Flanagan asked me for a ride home and ended up blowing me.,0,1
254998,election,"First Lisa has a big fight with my sister, and the next thing you know she's my girlfriend.",0,0
254810,election,Her pussy gets so wet you can't believe it.,0,1
254847,election,"I don't need a lecture on ethics, Jim, okay?",0,0
255250,election,"Good morning, Mr. M. Looks like you could use a CUPCAKE!",28,1
255170,election,"There are a lot of, you know, subversive elements around Millard.",0,0
515633,the mask,"Start dancing, and I'll blow your brains out!",15,1
515750,the mask,You're in the middle of a police station.,0,0
351154,the hangover,To a night the four of us will never forget!,24,1
351143,the hangover,"That said, let's not get too stupid tonight, okay?",0,0
645037,revolutionary road,I've never really been anywhere.,0,1
645005,revolutionary road,I'm sorry to hear that.,0,0
645043,revolutionary road,"Frank Wheeler, I think you're the most interesting person I've ever met.",15,1
645555,revolutionary road,"I mean it's kind of an important day for you, isn't it?",0,0
645302,revolutionary road,"Knowing what you've got, knowing what you need, knowing what you can do without - That's inventory control.",21,1
645471,revolutionary road,I think it was a simple case of wanting to be a man again after all that abortion business.,0,0
645369,revolutionary road,"It takes backbone to lead the life you want, Frank.",0,1
645373,revolutionary road,And what do you think you're going to do?,0,0
644959,revolutionary road,"Just because you've got me safe in this little trap, you think you can bully me into feeling whatever you want me to feel!",13,1
645575,revolutionary road,"Just give them - you know, give them each a kiss for me, and give them my love, and tell them - you know... All right, Milly.",0,0
645275,revolutionary road,"If being crazy means living life as if it matters, then I don't mind being completely insane.",21,1
645084,revolutionary road,It's what you are that's being denied and denied and denied in this kind of life.,0,0
210433,dark star,"You know, I wish I had my board with me... even if I could just wax it once in a while.",26,1
210423,dark star,"I can't talk to the others, but with time to myself, I think about back home, back home at Malibu.",0,0
210382,dark star,"Don't give me any of that intelligent life crap, just give me something I can blow up",20,1
210425,dark star,I can remember running out on the beach early spring mornings with my board and a wet suit...,0,0
524228,the men who stare at goats,It's the Silence of the Goats!,9,1
524274,the men who stare at goats,There's a subliminal message in this?,0,0
524379,the men who stare at goats,Now more than ever we need the Jedi.,9,1
524373,the men who stare at goats,But they didn't put me in prison.,0,0
127130,bones,"Dog eat dog, brother.",13,1
127127,bones,Aw that's easy.,0,0
126792,bones,There's nothing but a dark world of pain locked in that building.,25,1
127028,bones,"Cause I don't forgive you, I don't forgive you for dying.",0,0
832747,twelve monkeys,All I see are dead people.,31,1
832749,twelve monkeys,The guy was a total fruitcake.,0,0
832972,twelve monkeys,Who cares what psychiatrists write on walls?,302,1
833057,twelve monkeys,"What virus are we talking about, Dad?",0,0
832714,twelve monkeys,I'm looking for the Army of the Twelve Monkeys.,16,1
832688,twelve monkeys,Where I come from we think of this as Eden.,0,0
256117,the elephant man,People are frightened by what they don't understand.,6,1
256101,the elephant man,"They pray, grant thou, lest faith turn to despair.",0,0
438898,juno,"Hey there, big puffy version of Junebug!",28,1
438487,juno,I think that's a great idea.,0,0
438374,juno,Thanks for having me and my irresponsible child over your house.,16,1
438368,juno,Did you see it coming when she sat us down here?,0,0
438701,juno,"Yum, this pretzel tastes like a freaking DONUT!",11,1
438325,juno,Rip off the Band-Aid and let it bleed.,0,0
438241,juno,"Hi, I'm calling to procure a hasty abortion...",164,1
438222,juno,"I'm kind of a deadbeat lab partner, huh?",0,0
438717,juno,"I could so go for like a huge cookie right now, with like, a lamb kabob simultaneously.",38,1
438741,juno,"So, I've been spending a lot of time listening to that weird CD you made me.",0,0
438144,juno,This is the most magnificent discarded living room set I've ever seen.,0,1
438984,juno,"I don't see what anyone can see, in anyone else but you.",0,0
438667,juno,You seem to be getting pregnanter these days.,19,1
438500,juno,I don't really know anything about it.,0,0
438896,juno,I never realize how much I like being home unless I've been somewhere really different for a while.,0,1
438841,juno,"Listen, once I have the baby, Vanessa is going to finally be happy, and everything will be all right.",0,0
438976,juno,It ended with a chair.,0,1
438943,juno,"You're just golden, dude.",0,0
438365,juno,I think that kids get bored and have intercourse.,108,1
438367,juno,And Juno's not going to be a ma.,0,0
394786,"i, robot",Thank you... you said 'someone'... not 'something'.,23,1
394781,"i, robot",...And this man on the hill comes.,0,0
763150,superman iv: the quest for peace,You never could hit a curve ball!,12,1
763154,superman iv: the quest for peace,"Be careful in that big City, Clark.",0,0
763181,superman iv: the quest for peace,"Lenny, I've always considered you the Dutch Elm disease in my family tree.",53,1
763652,superman iv: the quest for peace,I did what I could but he's kind of lovesick for the girl.,0,0
538537,moon,I hope life on Earth is everything you remember it to be.,24,1
538319,moon,"Sam, when you first arrived at Selene, there was a small crash.",0,0
538182,moon,"Gerty, is there someone else in the room?",21,1
538187,moon,Who is that guy in the Rec Room?,0,0
538315,moon,"Sam, I can only account for what occurs on this base.",2,1
538317,moon,"Sam, I can only account for what occurs on the base.",0,0
588265,out of sight,"You'd be surprised about what you can get, if you ask for it the right way.",11,1
588605,out of sight,I know of a guy he goes in the bank holding a bottle he says is nitroglycerin.,0,0
378136,his girl friday,"Walter, you're wonderful, in a loathsome sort of way.",92,1
378146,his girl friday,That's the first time you've been right today.,0,0
378588,his girl friday,If you was worth breaking my nails on I'd tear your face wide open.,6,1
